,antecedents,consequents,support,confidence,lift
216,frozenset({'Gnar'}),"frozenset({'top', 'win'})",0.010286563936198973,0.5297598329272538,6.357633618291547
240,frozenset({'Leona'}),"frozenset({'Red', 'sup'})",0.012550689375506893,0.5265097816841509,6.31811738020981
124,frozenset({'Alistar'}),"frozenset({'win', 'sup'})",0.010110840767775074,0.5249122807017544,6.29945827339051
213,frozenset({'Gnar'}),"frozenset({'top', 'no_fb'})",0.01728169775615031,0.8900104420466413,6.287225829802867
493,"frozenset({'lose', ""Kai'Sa""})","frozenset({'bot', 'no_fb'})",0.012138415788050824,0.8475696083058046,6.234161823669062
121,frozenset({'Alistar'}),"frozenset({'no_fb', 'sup'})",0.015639361989726954,0.8119298245614036,6.225482553873932
231,"frozenset({""Kai'Sa""})","frozenset({'win', 'bot'})",0.015463638821303055,0.5187032418952618,6.224943764362313
255,frozenset({'Orianna'}),"frozenset({'no_fb', 'mid'})",0.015470397404703974,0.8631221719457014,6.184385305621597
495,"frozenset({'no_fb', ""Kai'Sa""})","frozenset({'lose', 'bot'})",0.012138415788050824,0.5102272727272726,6.1222307414424835
127,frozenset({'Aphelios'}),"frozenset({'bot', 'no_fb'})",0.013652338469856718,0.8302507192766132,6.106775523173975
340,frozenset({'Thresh'}),"frozenset({'win', 'sup'})",0.010604217356042174,0.5053140096618358,6.064259945621318
407,"frozenset({'no_fb', ""Kai'Sa""})","frozenset({'Blue', 'bot'})",0.01201000270343336,0.5048295454545455,6.057954545454546
349,frozenset({'Varus'}),"frozenset({'bot', 'no_fb'})",0.010773181941065153,0.8233471074380164,6.0559971175446865
130,"frozenset({""Kai'Sa""})","frozenset({'Blue', 'bot'})",0.015037848067045147,0.5044207662661527,6.053049195193833
258,frozenset({'Thresh'}),"frozenset({'Red', 'sup'})",0.010577183022438498,0.5040257648953301,6.048309178743962
503,"frozenset({""Kai'Sa""})","frozenset({'win', 'bot', 'no_fb'})",0.011618004866180049,0.38970754930854684,6.047312951829323
243,frozenset({'Leona'}),"frozenset({'lose', 'sup'})",0.01192889970262233,0.5004252906152538,6.004616494966585
134,"frozenset({'Leona', 'Blue'})",frozenset({'sup'}),0.011273317112733171,1.0,6.0
90,frozenset({'Xayah'}),frozenset({'bot'}),0.011016490943498243,1.0,6.0
247,"frozenset({'win', 'Leona'})",frozenset({'sup'}),0.011895106785617735,1.0,6.0
244,"frozenset({'Leona', 'no_fb'})",frozenset({'sup'}),0.018045417680454177,0.999625608386372,5.9977536503182325
45,frozenset({'Leona'}),frozenset({'sup'}),0.023824006488240065,0.9994329458463284,5.996597675077971
484,"frozenset({'Red', 'no_fb', ""Kai'Sa""})",frozenset({'bot'}),0.011746417950797512,0.9994249568717652,5.9965497412305915
498,"frozenset({'win', 'no_fb', ""Kai'Sa""})",frozenset({'bot'}),0.011618004866180049,0.9994186046511628,5.996511627906977
338,"frozenset({'win', 'Thresh'})",frozenset({'sup'}),0.010604217356042174,0.9993630573248408,5.996178343949045
214,"frozenset({'Gnar', 'win'})",frozenset({'top'}),0.010286563936198973,0.9993434011818779,5.996060407091268
120,"frozenset({'Alistar', 'no_fb'})",frozenset({'sup'}),0.015639361989726954,0.9991364421416236,5.994818652849742
84,frozenset({'Udyr'}),frozenset({'jng'}),0.015436604487699379,0.9991251093613299,5.99475065616798
251,"frozenset({'Nautilus', 'no_fb'})",frozenset({'sup'}),0.01387537172208705,0.9990267639902677,5.994160583941606
1,frozenset({'Alistar'}),frozenset({'sup'}),0.01924168694241687,0.9989473684210528,5.993684210526317
238,"frozenset({'Red', 'Leona'})",frozenset({'sup'}),0.012550689375506893,0.9989241527703066,5.99354491662184
241,"frozenset({'lose', 'Leona'})",frozenset({'sup'}),0.01192889970262233,0.9988681380871534,5.993208828522921
70,frozenset({'Rell'}),frozenset({'sup'}),0.01665314949986483,0.9987839481151196,5.992703688690718
345,"frozenset({'Udyr', 'no_fb'})",frozenset({'jng'}),0.01103000811030008,0.9987760097919216,5.99265605875153
24,frozenset({'Braum'}),frozenset({'sup'}),0.01095566369288997,0.9987677141096734,5.992606284658041
3,frozenset({'Aphelios'}),frozenset({'bot'}),0.016423357664233577,0.998766954377312,5.992601726263873
122,"frozenset({'win', 'Alistar'})",frozenset({'sup'}),0.010110840767775074,0.9986648865153538,5.991989319092123
217,"frozenset({'Red', ""Kai'Sa""})",frozenset({'bot'}),0.014706677480400108,0.9986232216613126,5.991739329967876
227,"frozenset({'no_fb', ""Kai'Sa""})",frozenset({'bot'}),0.023756420654230875,0.9985795454545455,5.991477272727273
126,"frozenset({'no_fb', 'Aphelios'})",frozenset({'bot'}),0.013652338469856718,0.9985170538803757,5.991102323282255
324,"frozenset({'Rell', 'no_fb'})",frozenset({'sup'}),0.012976480129764802,0.9984399375975039,5.990639625585024
212,"frozenset({'Gnar', 'no_fb'})",frozenset({'top'}),0.01728169775615031,0.9984381101132369,5.9906286606794215
54,frozenset({'Rakan'}),frozenset({'sup'}),0.011881589618815896,0.9982964224872232,5.98977853492334
229,"frozenset({'win', ""Kai'Sa""})",frozenset({'bot'}),0.015463638821303055,0.9982547993019197,5.989528795811519
49,frozenset({'Nautilus'}),frozenset({'sup'}),0.017822384428223845,0.998107494322483,5.988644965934898
249,frozenset({'Leona'}),"frozenset({'win', 'sup'})",0.011895106785617735,0.4990076552310746,5.988577554383146
137,"frozenset({'Thresh', 'Blue'})",frozenset({'sup'}),0.010360908353609083,0.998046875,5.98828125
91,frozenset({'Xin Zhao'}),frozenset({'jng'}),0.013003514463368478,0.9979253112033195,5.987551867219917
30,frozenset({'Gnar'}),frozenset({'top'}),0.01937685861043525,0.9979115906717716,5.98746954403063
491,"frozenset({'lose', 'no_fb', ""Kai'Sa""})",frozenset({'bot'}),0.012138415788050824,0.9977777777777777,5.986666666666666
404,"frozenset({'Blue', ""Kai'Sa"", 'no_fb'})",frozenset({'bot'}),0.01201000270343336,0.9977540707467715,5.9865244244806295
80,frozenset({'Thresh'}),frozenset({'sup'}),0.02093809137604758,0.9977455716586152,5.986473429951691
35,"frozenset({""Kai'Sa""})",frozenset({'bot'}),0.029744525547445257,0.997732940376332,5.986397642257992
348,"frozenset({'no_fb', 'Varus'})",frozenset({'bot'}),0.010773181941065153,0.9974968710888611,5.984981226533167
335,"frozenset({'Thresh', 'no_fb'})",frozenset({'sup'}),0.01607191132738578,0.99748322147651,5.98489932885906
256,"frozenset({'Red', 'Thresh'})",frozenset({'sup'}),0.010577183022438498,0.9974506054811982,5.984703632887189
86,frozenset({'Varus'}),frozenset({'bot'}),0.013050824547174912,0.9974173553719008,5.984504132231405
5,frozenset({'Azir'}),frozenset({'mid'}),0.01015139226818059,0.99734395750332,5.98406374501992
223,"frozenset({'lose', ""Kai'Sa""})",frozenset({'bot'}),0.0142808867261422,0.997168475696083,5.983010854176499
210,frozenset({'Ezreal'}),"frozenset({'bot', 'no_fb'})",0.013179237631792377,0.8131776480400335,5.98119729588404
129,"frozenset({'Blue', ""Kai'Sa""})",frozenset({'bot'}),0.015037848067045147,0.9968637992831542,5.981182795698925
332,"frozenset({'lose', 'Thresh'})",frozenset({'sup'}),0.010333874020005407,0.9960912052117263,5.9765472312703585
52,frozenset({'Orianna'}),frozenset({'mid'}),0.017842660178426603,0.9954751131221721,5.972850678733033
253,"frozenset({'Orianna', 'no_fb'})",frozenset({'mid'}),0.015470397404703974,0.9952173913043478,5.971304347826087
33,frozenset({'Hecarim'}),frozenset({'jng'}),0.012537172208705056,0.9946380697050938,5.967828418230563
325,frozenset({'Rell'}),"frozenset({'no_fb', 'sup'})",0.012976480129764802,0.7782732063234697,5.967419993139896
252,frozenset({'Nautilus'}),"frozenset({'no_fb', 'sup'})",0.01387537172208705,0.7770628311884936,5.958139425954786
89,frozenset({'Viktor'}),frozenset({'mid'}),0.010536631522032982,0.9929936305732484,5.957961783439491
408,"frozenset({""Kai'Sa""})","frozenset({'Blue', 'bot', 'no_fb'})",0.01201000270343336,0.40285649512582183,5.955304927446958
346,frozenset({'Udyr'}),"frozenset({'jng', 'no_fb'})",0.01103000811030008,0.7139107611548556,5.953682573580907
206,"frozenset({'no_fb', 'Camille'})",frozenset({'top'}),0.010752906190862395,0.9912772585669782,5.947663551401869
26,frozenset({'Camille'}),frozenset({'top'}),0.013030548796972154,0.9912596401028277,5.947557840616967
488,"frozenset({'no_fb', ""Kai'Sa""})","frozenset({'Red', 'bot'})",0.011746417950797512,0.49374999999999997,5.925
139,frozenset({'Thresh'}),"frozenset({'Blue', 'sup'})",0.010360908353609083,0.49371980676328503,5.924637681159421
219,"frozenset({""Kai'Sa""})","frozenset({'Red', 'bot'})",0.014706677480400108,0.4933121741101791,5.91974608932215
334,frozenset({'Thresh'}),"frozenset({'lose', 'sup'})",0.010333874020005407,0.4924315619967794,5.908699530698523
50,frozenset({'Olaf'}),frozenset({'jng'}),0.012543930792105975,0.9825304393859184,5.895182636315511
209,"frozenset({'Ezreal', 'no_fb'})",frozenset({'bot'}),0.013179237631792377,0.9818731117824774,5.8912386706948645
337,frozenset({'Thresh'}),"frozenset({'no_fb', 'sup'})",0.01607191132738578,0.7658615136876007,5.872253177448172
27,frozenset({'Ezreal'}),frozenset({'bot'}),0.015848878075155448,0.9778982485404505,5.867389491242704
486,"frozenset({'Red', ""Kai'Sa""})","frozenset({'bot', 'no_fb'})",0.011746417950797512,0.7976135842129417,5.866718329695111
47,frozenset({'Lillia'}),frozenset({'jng'}),0.011895106785617735,0.9777777777777777,5.866666666666667
74,frozenset({'Ryze'}),frozenset({'mid'}),0.010009462016761287,0.9769129287598945,5.861477572559368
228,"frozenset({""Kai'Sa""})","frozenset({'bot', 'no_fb'})",0.023756420654230875,0.7968714577193381,5.861259737728836
502,"frozenset({'no_fb', ""Kai'Sa""})","frozenset({'win', 'bot'})",0.011618004866180049,0.4883522727272727,5.86070259329445
406,"frozenset({'Blue', ""Kai'Sa""})","frozenset({'bot', 'no_fb'})",0.01201000270343336,0.796146953405018,5.855930762865702
246,frozenset({'Leona'}),"frozenset({'no_fb', 'sup'})",0.018045417680454177,0.757017295151687,5.804440016098026
207,frozenset({'Camille'}),"frozenset({'top', 'no_fb'})",0.010752906190862395,0.8179948586118252,5.778492207219177
331,frozenset({'Syndra'}),"frozenset({'no_fb', 'mid'})",0.010996215193295486,0.8050470064324593,5.768269010738338
489,"frozenset({""Kai'Sa""})","frozenset({'Red', 'bot', 'no_fb'})",0.011746417950797512,0.3940149625935162,5.768126433693149
225,"frozenset({""Kai'Sa""})","frozenset({'lose', 'bot'})",0.0142808867261422,0.47902969848107,5.747890210628426
329,"frozenset({'no_fb', 'Syndra'})",frozenset({'mid'}),0.010996215193295486,0.9542521994134897,5.7255131964809385
76,frozenset({'Syndra'}),frozenset({'mid'}),0.013030548796972154,0.9539831766452251,5.723899059871351
496,"frozenset({""Kai'Sa""})","frozenset({'lose', 'bot', 'no_fb'})",0.012138415788050824,0.4071639084107912,5.69359908217188
136,frozenset({'Leona'}),"frozenset({'Blue', 'sup'})",0.011273317112733171,0.4729231641621775,5.6750779699461305
500,"frozenset({'win', ""Kai'Sa""})","frozenset({'bot', 'no_fb'})",0.011618004866180049,0.75,5.516504275203817
342,"frozenset({'Tristana', 'no_fb'})",frozenset({'bot'}),0.01087456069207894,0.856306546035125,5.137839276210751
327,"frozenset({'no_fb', 'Renekton'})",frozenset({'top'}),0.013733441470667749,0.8537815126050421,5.1226890756302526
72,frozenset({'Renekton'}),frozenset({'top'}),0.017018113003514464,0.8535593220338984,5.12135593220339
343,frozenset({'Tristana'}),"frozenset({'bot', 'no_fb'})",0.01087456069207894,0.6953327571305098,5.114408169866287
82,frozenset({'Tristana'}),frozenset({'bot'}),0.013260340632603406,0.8478824546240276,5.087294727744165
328,frozenset({'Renekton'}),"frozenset({'top', 'no_fb'})",0.013733441470667749,0.6888135593220339,4.865927631286136
39,frozenset({'Lee Sin'}),frozenset({'jng'}),0.012827791294944579,0.6535812672176309,3.9214876033057853
434,"frozenset({'win', 'team'})","frozenset({'Blue', 'fb'})",0.02695323060286564,0.32346500121664373,2.557027385799787
431,"frozenset({'win', 'Blue', 'team'})",frozenset({'fb'}),0.02695323060286564,0.6140107775211702,2.463903087492741
369,"frozenset({'win', 'team'})",frozenset({'fb'}),0.05097999459313328,0.6118095547084111,2.4550700182972585
524,"frozenset({'Red', 'win', 'team'})",frozenset({'fb'}),0.02402676399026764,0.6093589304079533,2.4452361505522013
435,"frozenset({'Blue', 'team'})","frozenset({'win', 'fb'})",0.02695323060286564,0.3234387672343877,2.1093088857545843
154,"frozenset({'Blue', 'team'})",frozenset({'fb'}),0.042342525006758586,0.508110300081103,2.0389455413321764
423,"frozenset({'lose', 'Blue', 'fb'})",frozenset({'team'}),0.015389294403892945,0.3372334123222749,2.0234004739336493
363,"frozenset({'lose', 'fb'})",frozenset({'team'}),0.0322992700729927,0.3369289340101523,2.021573604060914
517,"frozenset({'lose', 'Red', 'fb'})",frozenset({'team'}),0.016909975669099755,0.3366523143164693,2.019913885898816
153,"frozenset({'Blue', 'fb'})",frozenset({'team'}),0.042342525006758586,0.33472244483624514,2.008334669017471
96,frozenset({'fb'}),frozenset({'team'}),0.08327926466612598,0.33418311998264266,2.005098719895856
97,frozenset({'team'}),frozenset({'fb'}),0.08327926466612598,0.4996755879967559,2.005098719895856
272,"frozenset({'Red', 'fb'})",frozenset({'team'}),0.040936739659367394,0.3336270999724594,2.0017625998347564
430,"frozenset({'win', 'Blue', 'fb'})",frozenset({'team'}),0.02695323060286564,0.33330547430004176,1.9998328458002506
371,frozenset({'team'}),"frozenset({'win', 'fb'})",0.05097999459313328,0.3058799675587997,1.9947990126939354
368,"frozenset({'win', 'fb'})",frozenset({'team'}),0.05097999459313328,0.33246650211565587,1.9947990126939352
523,"frozenset({'Red', 'win', 'fb'})",frozenset({'team'}),0.02402676399026764,0.3315303553110137,1.9891821318660823
273,"frozenset({'Red', 'team'})",frozenset({'fb'}),0.040936739659367394,0.4912408759124087,1.9712518984595355
424,"frozenset({'lose', 'Blue', 'team'})",frozenset({'fb'}),0.015389294403892945,0.3902313624678663,1.5659208177138615
364,"frozenset({'lose', 'team'})",frozenset({'fb'}),0.0322992700729927,0.3875598086124402,1.555200403620543
518,"frozenset({'lose', 'Red', 'team'})",frozenset({'fb'}),0.016909975669099755,0.3851600985221674,1.5455708444711405
419,"frozenset({'win', 'jng', 'Blue'})",frozenset({'fb'}),0.01526088131927548,0.3476520400307929,1.3950584682945357
359,"frozenset({'win', 'jng'})",frozenset({'fb'}),0.028886185455528523,0.3466623408224512,1.391087002280589
515,"frozenset({'Red', 'jng', 'win'})",frozenset({'fb'}),0.013625304136253041,0.3455605073705862,1.386665563857451
428,"frozenset({'Blue', 'sup', 'fb'})",frozenset({'win'}),0.011814003784806704,0.6421748714180748,1.2844539159031327
421,"frozenset({'jng', 'Blue', 'fb'})",frozenset({'win'}),0.01526088131927548,0.6405673758865248,1.281238664073461
159,"frozenset({'Blue', 'fb'})",frozenset({'win'}),0.08086645039199784,0.6392584281669071,1.2786205562978286
549,"frozenset({'Red', 'no_fb', 'team'})",frozenset({'lose'}),0.026993782103271153,0.6366969552048461,1.2732906427176633
433,"frozenset({'Blue', 'fb', 'team'})",frozenset({'win'}),0.02695323060286564,0.6365522745411014,1.2732078100562543
482,"frozenset({'top', 'Blue'})","frozenset({'win', 'no_fb'})",0.03596242227629089,0.43154906731549064,1.2450181336037125
422,"frozenset({'jng', 'fb'})","frozenset({'win', 'Blue'})",0.01526088131927548,0.3263949118242267,1.239245346510459
429,"frozenset({'sup', 'fb'})","frozenset({'win', 'Blue'})",0.011814003784806704,0.3259369755733731,1.2375066693825068
366,"frozenset({'fb', 'mid'})",frozenset({'win'}),0.016754528250878614,0.6182044887780548,1.236509262167802
367,"frozenset({'sup', 'fb'})",frozenset({'win'}),0.02240470397404704,0.6181241842252471,1.2363486400352495
360,"frozenset({'jng', 'fb'})",frozenset({'win'}),0.028886185455528523,0.6178086152067072,1.2357174508068292
160,frozenset({'fb'}),"frozenset({'win', 'Blue'})",0.08086645039199784,0.32450097635061836,1.2320545152896458
157,"frozenset({'win', 'Blue'})",frozenset({'fb'}),0.08086645039199784,0.3070310495252759,1.2320545152896458
556,"frozenset({'top', 'lose'})","frozenset({'Red', 'no_fb'})",0.03871992430386591,0.4646014110777715,1.2313913978158006
98,frozenset({'win'}),frozenset({'fb'}),0.15333874020005406,0.3067023548814448,1.2307355290805646
99,frozenset({'fb'}),frozenset({'win'}),0.15333874020005406,0.6153178563679756,1.2307355290805644
351,"frozenset({'bot', 'fb'})",frozenset({'win'}),0.018883482022168153,0.6148767605633803,1.2298532659171837
276,"frozenset({'Red', 'win'})",frozenset({'fb'}),0.07247228980805623,0.3063364186950063,1.229267099970523
372,"frozenset({'top', 'fb'})",frozenset({'win'}),0.015429845904298458,0.614535666218035,1.2291710218944556
552,"frozenset({'no_fb', 'team'})","frozenset({'lose', 'Red'})",0.026993782103271153,0.3237153509482898,1.2288824745050533
436,"frozenset({'fb', 'team'})","frozenset({'win', 'Blue'})",0.02695323060286564,0.3236487583184548,1.2288188422067892
370,"frozenset({'fb', 'team'})",frozenset({'win'}),0.05097999459313328,0.6121571173510794,1.2244135383143495
386,"frozenset({'no_fb', 'team'})",frozenset({'lose'}),0.05104082184374155,0.6120927216728804,1.224086166284424
540,"frozenset({'lose', 'mid'})","frozenset({'Red', 'no_fb'})",0.03839551230062179,0.46070878274268107,1.2210742766611213
469,"frozenset({'Blue', 'mid'})","frozenset({'win', 'no_fb'})",0.03491484184914842,0.41897810218978104,1.2087509261786844
507,"frozenset({'lose', 'bot'})","frozenset({'Red', 'no_fb'})",0.037841308461746416,0.45405887600356826,1.203449194688544
514,"frozenset({'Red', 'jng', 'fb'})",frozenset({'win'}),0.013625304136253041,0.5941644562334217,1.1884252973246963
211,"frozenset({'Gnar', 'top'})",frozenset({'no_fb'}),0.01728169775615031,0.8918730380188351,1.1879008957337143
29,frozenset({'Gnar'}),frozenset({'no_fb'}),0.01730873208975399,0.8914027149321269,1.1872744644008129
521,"frozenset({'Red', 'sup', 'fb'})",frozenset({'win'}),0.010590700189240335,0.5933358576296858,1.1867679657026564
277,"frozenset({'Red', 'fb'})",frozenset({'win'}),0.07247228980805623,0.5906361883778574,1.1813681892609265
460,"frozenset({'top', 'lose', 'Blue'})",frozenset({'no_fb'}),0.034941876182752095,0.8860325621251071,1.1801218663764839
388,"frozenset({'top', 'lose'})",frozenset({'no_fb'}),0.07366180048661801,0.8838699213364691,1.1772414082614142
418,"frozenset({'Blue', 'bot'})","frozenset({'win', 'no_fb'})",0.03397539875642065,0.4077047850770478,1.1762274304878524
401,frozenset({'top'}),"frozenset({'win', 'no_fb'})",0.06789672884563396,0.40738037307380376,1.1752915025543036
553,"frozenset({'top', 'lose', 'Red'})",frozenset({'no_fb'}),0.03871992430386591,0.8819273399014778,1.1746540509490013
525,"frozenset({'Red', 'fb', 'team'})",frozenset({'win'}),0.02402676399026764,0.586924219910847,1.1739436501745062
459,"frozenset({'Blue', 'team', 'no_fb'})",frozenset({'lose'}),0.024047039740470396,0.5866446826051113,1.1731942156388002
447,"frozenset({'lose', 'Blue', 'mid'})",frozenset({'no_fb'}),0.03459718842930522,0.8772922022279348,1.1684804321046849
379,"frozenset({'lose', 'mid'})",frozenset({'no_fb'}),0.072992700729927,0.875841375395345,1.1665480511260915
545,"frozenset({'lose', 'sup'})","frozenset({'Red', 'no_fb'})",0.03664503919978373,0.43970480901792236,1.1654048104306636
537,"frozenset({'lose', 'Red', 'mid'})",frozenset({'no_fb'}),0.03839551230062179,0.8745381773399015,1.164812299431188
481,"frozenset({'top', 'win'})","frozenset({'Blue', 'no_fb'})",0.03596242227629089,0.4315840700786763,1.1555141597242449
53,frozenset({'Orianna'}),frozenset({'no_fb'}),0.015544741822114084,0.8672699849170438,1.1551316701023135
254,"frozenset({'Orianna', 'mid'})",frozenset({'no_fb'}),0.015470397404703974,0.8670454545454545,1.154832614274678
393,frozenset({'mid'}),"frozenset({'win', 'no_fb'})",0.0665720464990538,0.39943227899432276,1.15236126818235
557,"frozenset({'top', 'Red'})","frozenset({'lose', 'no_fb'})",0.03871992430386591,0.4646390916463909,1.1495936590749474
504,"frozenset({'Red', 'lose', 'bot'})",frozenset({'no_fb'}),0.037841308461746416,0.8619150246305418,1.1479993072549237
529,"frozenset({'Red', 'jng', 'no_fb'})",frozenset({'lose'}),0.03459718842930522,0.5727872887993734,1.1454816755974817
352,"frozenset({'lose', 'bot'})",frozenset({'no_fb'}),0.07151257096512571,0.8580812586164951,1.142893048978257
541,"frozenset({'Red', 'mid'})","frozenset({'lose', 'no_fb'})",0.03839551230062179,0.4607461476074615,1.13996187418481
193,frozenset({'top'}),"frozenset({'Blue', 'no_fb'})",0.07090429845904299,0.42542579075425796,1.139026111503176
409,"frozenset({'lose', 'Blue', 'bot'})",frozenset({'no_fb'}),0.03367126250337929,0.8538131962296486,1.1372083439627936
191,"frozenset({'top', 'Blue'})",frozenset({'no_fb'}),0.07090429845904299,0.8508515815085159,1.1332637188535217
490,"frozenset({'lose', 'bot', ""Kai'Sa""})",frozenset({'no_fb'}),0.012138415788050824,0.8499763369616659,1.1320979657285042
232,"frozenset({'lose', ""Kai'Sa""})",frozenset({'no_fb'}),0.012165450121654502,0.8494572911750826,1.1314066398014657
113,frozenset({'top'}),frozenset({'no_fb'}),0.14155852933225196,0.8493511759935118,1.1312653031830622
290,"frozenset({'Red', 'no_fb'})",frozenset({'lose'}),0.2131927547985942,0.565051500223914,1.1300113531361382
291,frozenset({'lose'}),"frozenset({'Red', 'no_fb'})",0.2131927547985942,0.42635093125726486,1.1300113531361382
309,"frozenset({'top', 'Red'})",frozenset({'no_fb'}),0.07065423087320898,0.8478507704785078,1.1292668875126026
501,"frozenset({'bot', ""Kai'Sa""})","frozenset({'win', 'no_fb'})",0.011618004866180049,0.39059304703476483,1.126860102937718
237,"frozenset({""Kai'Sa""})","frozenset({'win', 'no_fb'})",0.011624763449580968,0.38993425527091363,1.1249594901120068
330,"frozenset({'Syndra', 'mid'})",frozenset({'no_fb'}),0.010996215193295486,0.8438796680497925,1.123977708525199
77,frozenset({'Syndra'}),frozenset({'no_fb'}),0.011523384698567181,0.8436417615042059,1.1236608367435035
311,frozenset({'top'}),"frozenset({'Red', 'no_fb'})",0.07065423087320898,0.4239253852392539,1.1235826242722795
508,"frozenset({'Red', 'bot'})","frozenset({'lose', 'no_fb'})",0.037841308461746416,0.454095701540957,1.1235075749974919
463,"frozenset({'top', 'lose'})","frozenset({'Blue', 'no_fb'})",0.034941876182752095,0.4192685102586976,1.122540737525594
468,"frozenset({'win', 'mid'})","frozenset({'Blue', 'no_fb'})",0.03491484184914842,0.4190120853272772,1.1218541907790733
299,"frozenset({'Red', 'mid'})",frozenset({'no_fb'}),0.07005271695052717,0.8406326034063261,1.1196528878006626
544,"frozenset({'Red', 'no_fb', 'sup'})",frozenset({'lose'}),0.03664503919978373,0.5596036742697905,1.1191165848262943
183,frozenset({'mid'}),"frozenset({'Blue', 'no_fb'})",0.06951203027845364,0.41707218167072185,1.1166603333152383
357,frozenset({'bot'}),"frozenset({'win', 'no_fb'})",0.06444309272776426,0.3866585563665856,1.1155091057988535
109,frozenset({'mid'}),frozenset({'no_fb'}),0.1395647472289808,0.8373884833738848,1.1153319890537232
301,frozenset({'mid'}),"frozenset({'Red', 'no_fb'})",0.07005271695052717,0.42031630170316303,1.1140170174652935
542,"frozenset({'lose', 'Red', 'sup'})",frozenset({'no_fb'}),0.03664503919978373,0.8346674876847291,1.1117078485329874
450,"frozenset({'lose', 'mid'})","frozenset({'Blue', 'no_fb'})",0.03459718842930522,0.41513259265266406,1.1114673182579335
181,"frozenset({'Blue', 'mid'})",frozenset({'no_fb'}),0.06951203027845364,0.8341443633414437,1.1110110903067838
474,"frozenset({'Blue', 'sup'})","frozenset({'win', 'no_fb'})",0.03208299540416329,0.38499594484995947,1.1107124751394144
382,"frozenset({'lose', 'sup'})",frozenset({'no_fb'}),0.0694985131116518,0.8339145243694753,1.1107049638638518
452,"frozenset({'lose', 'Blue', 'sup'})",frozenset({'no_fb'}),0.032853473911868075,0.833076263924593,1.109588470494408
506,"frozenset({'Red', 'bot', 'no_fb'})",frozenset({'lose'}),0.037841308461746416,0.5539724943108736,1.1078551382455717
208,"frozenset({'Ezreal', 'bot'})",frozenset({'no_fb'}),0.013179237631792377,0.8315565031982942,1.1075642752882364
4,frozenset({'Aphelios'}),frozenset({'no_fb'}),0.013672614220059475,0.8314837648993012,1.1074673939084383
125,"frozenset({'bot', 'Aphelios'})",frozenset({'no_fb'}),0.013652338469856718,0.831275720164609,1.107190295581481
574,"frozenset({'top', 'Red'})","frozenset({'win', 'no_fb'})",0.03193430656934307,0.3832116788321168,1.1055648715048942
28,frozenset({'Ezreal'}),frozenset({'no_fb'}),0.013422546634225466,0.8281901584653878,1.103080583380192
530,"frozenset({'lose', 'jng'})","frozenset({'Red', 'no_fb'})",0.03459718842930522,0.41513259265266406,1.1002779831417497
347,"frozenset({'bot', 'Varus'})",frozenset({'no_fb'}),0.010773181941065153,0.8254790264111859,1.0994695804029153
87,frozenset({'Varus'}),frozenset({'no_fb'}),0.010800216274668829,0.8254132231404958,1.0993819359054782
205,"frozenset({'top', 'Camille'})",frozenset({'no_fb'}),0.010752906190862395,0.825207468879668,1.0991078882996874
25,frozenset({'Camille'}),frozenset({'no_fb'}),0.010847526358475263,0.8251928020565552,1.0990883533080793
32,frozenset({'Gragas'}),frozenset({'no_fb'}),0.010482562854825628,0.8232484076433121,1.096498581259042
539,"frozenset({'Red', 'no_fb', 'mid'})",frozenset({'lose'}),0.03839551230062179,0.5480945489628558,1.0961002009102283
561,"frozenset({'Red', 'mid'})","frozenset({'win', 'no_fb'})",0.03165720464990538,0.3798864557988646,1.095971610186016
555,"frozenset({'top', 'Red', 'no_fb'})",frozenset({'lose'}),0.03871992430386591,0.5480198966902621,1.0959509084731054
390,frozenset({'top'}),"frozenset({'lose', 'no_fb'})",0.07366180048661801,0.4419708029197081,1.093508578308418
341,"frozenset({'Tristana', 'bot'})",frozenset({'no_fb'}),0.01087456069207894,0.8200815494393475,1.0922805888578953
374,"frozenset({'jng', 'no_fb'})",frozenset({'lose'}),0.06547039740470398,0.5459925600270545,1.0918965639661962
262,"frozenset({'Red', 'bot'})",frozenset({'no_fb'}),0.06830900243309003,0.8197080291970804,1.0917830908829038
417,"frozenset({'win', 'bot'})","frozenset({'Blue', 'no_fb'})",0.03397539875642065,0.40773785384053857,1.0916687992734033
478,"frozenset({'top', 'win', 'Blue'})",frozenset({'no_fb'}),0.03596242227629089,0.8192455735180908,1.0911671382843935
546,"frozenset({'Red', 'sup'})","frozenset({'lose', 'no_fb'})",0.03664503919978373,0.43974047039740477,1.0879903682151102
145,frozenset({'bot'}),"frozenset({'Blue', 'no_fb'})",0.06764666125979994,0.4058799675587997,1.0866945334129527
93,frozenset({'bot'}),frozenset({'no_fb'}),0.13595566369288997,0.8157339821573398,1.086489989917903
264,frozenset({'bot'}),"frozenset({'Red', 'no_fb'})",0.06830900243309003,0.4098540145985402,1.0862875055978507
399,"frozenset({'top', 'win'})",frozenset({'no_fb'}),0.06789672884563396,0.8148268310487469,1.0852817398996524
9,frozenset({'Renekton'}),frozenset({'Blue'}),0.010813733441470668,0.5423728813559322,1.0847457627118644
381,frozenset({'mid'}),"frozenset({'lose', 'no_fb'})",0.072992700729927,0.437956204379562,1.0835758001404636
119,"frozenset({'Alistar', 'sup'})",frozenset({'no_fb'}),0.015639361989726954,0.8127853881278538,1.0825627072896915
0,frozenset({'Alistar'}),frozenset({'no_fb'}),0.01565287915652879,0.8126315789473685,1.0823578462214878
